id,comment 
2,"国产奶粉当中很信任的品牌，给朋友家孩子买的，一直在喝这款。
营养配方：配方很好，适合小孩子喝。
消化吸收：容易消化吸收，而且包装很好，密封性很好。口感也不错，孩子爱喝。
清火功效：孩子喝完不上火啊，效果很好。
溶解性：很容易溶解
一直在京东买东西，包括孩子大人用的，都很好。"
3,"正品验证：这款奶粉已经成为我们的第一选择了，是正品，可以积分
营养配方：配方科学合理，孩子也很喜欢喝，是宝宝的重要口粮，营养丰富，值得信赖
消化吸收：消化吸收的作用还是挺好的，没有出现便秘问题
清火功效：没有出现上火的问题。
溶解性：奶粉入水还是很好溶解的"
4,"正品验证：查询了一下跟母婴店买的一样是正品。
营养配方：营养配方很全面，含有独有的专利配方。
消化吸收：消化吸收方面挺好，觉得宝宝吃了消化的很好，没什么其他的不适。
清火功效：宝宝吃了没有上火，也没有便秘的现象，这款奶粉应该不上火。
溶解性：挺好溶解的，温开水一冲就可以喝了。
其他特色：刚好遇到京东搞活动，优惠很多，所有又给宝宝屯了奶粉，京东自营物流速度超级快，购物体验非常好。"
5,第二次买这种套餐了，有送两罐180g 小罐，和一个小礼物。比单买一罐划算。是正品，已经验证积分。容易消化，不上火，很容易溶解。京东快递很给力，每次都在京东上买，很喜欢。积分还可以换礼物。大宝小宝都是喝金领冠
6,是正品的，我购物最相信京东，所以看到活动毫不犹豫的就买了，日期也是最新的，说明京东销量还是很大的，拿货都是最新日期的，我觉得宝宝喝这款奶粉还是挺好的，不上火易消化，之前大宝一直买进口奶粉，各种进口换遍了，效果都不好，现在二宝一直喝国产的，我觉得中国宝宝还是得喝中国奶粉！
7,我家宝宝今年快四岁了一直喝这款奶粉棒棒哒，之前一直喝的睿护的3段非常好，孩子喜欢喝也不上火。这次买了四段的，才打开喝，效果怎么样后期再追评，不过物流超快给好评
8,"正品验证：验证了一下，买的奶粉是正品，我家宝宝很喜欢喝，十天就喝一罐
营养配方：配方很有营养，我家宝宝都养胖了，21斤的大胖宝宝
消化吸收：我家宝宝吸收的不错?
清火功效：我家宝宝喝了很久了，没有上过火，还是很好的
溶解性：倒好水。放上奶粉，摇一摇，很快就溶解了
其他特色：很喜欢这个品牌，我很喜欢谢娜，喜欢她de代言"
9,"消化吸收：宝宝喜欢  拉的臭臭消化很好
清火功效：这个宝宝不太爱喝水 尿尿有点点黄  比起别的奶粉好
溶解性：很好溶解
营养配方：我以前吃的国外的贵宝宝也不爱喝 现在喝这个伊利珍护价格能接受宝宝也爱喝"
10,非常棒的奶粉。宝宝吃目前看很不错。大便顺畅，好像生长发育也挺好的，目测又高了，?超同龄人了
1,"宝贝还可以，京东活动时候买的，到货速度很快，价格很实惠，活动力度大，用起来也很方便，一直在京东购入，真心的不错，超级大爱，超级大赞！信赖京东！
正品验证：正品，让人放心的！
溶解性：不错，冲来摇一摇就溶解了！
清火功效：宝宝吃着不热，我觉得木毛病"
2,宝宝还没有出生就已经选定伊利金领冠这个品牌的奶粉，细节尽享品牌之大气。泡泡散的特别快，而且甜度几乎没有。宝妈有时候不够，都是混合喂养，一点也不担心宝宝以后只喝牛奶不要母乳了。因为真的比母乳甜度还低。后来宝妈慢慢母乳足够了。宝宝也很快的习惯喝母乳了。倡导母乳喂养，接近母乳配方。宝宝喝的开心，妈妈买的放心。
3,犀利，国产奶粉的大品牌，应该是值得信奈的。最近准备给宝宝转奶，一直犹豫买什么奶粉比较好，身边好多朋友推荐了犀利，据说很不错，纠结来纠结去准备来试试。。。目前，还没开始吃，希望宝宝喜欢，到时候用过了再来评论
4,我家宝宝一岁后就一直喝这款奶粉，味道清淡，宝宝喝了不上火，谢娜代言的，大品牌，这也是我们一直选择这款奶粉的原因，身边的朋友好多也是给宝宝买的这款奶粉，评价都很好，宝宝吸收的也很好。伊利金领冠珍护从营养各方面来说都是给孩子不错的选择。
5,宝宝没出生时候就备的这个奶粉 国产奶粉也就属金领冠了 珍护这一款口感好 溶解也好 富含*p* dha等营养成分 目前宝宝两个月 因为是混合喂养 喝了两桶了 密封性好 奶源好 宝宝喝起来很放心 有的宝妈说上火 可能是孩子体质问题 因为我们老大也是喝的这个 目前三岁了 都没事 老二喝这个也没有上火 9**克装的可以多喝几天 京东日期也新鲜 当天买下午到 很方便
6,这个奶粉我宝已经吃了四个多月了，在吃差不多三罐就该转奶粉了，如无意外还会继续回购珍护二段，吃着很放心。最近也可能是冲奶粉更熟练了，特别容易冲开，晃两下就好了，没有疙瘩。宝宝吃着长得也很好，胖乎乎的，一切都健康，身体指标长得也好，不会上火便秘。勺子的设计也挺好的，很方便。
7,家里3个孩子都在喝伊利金领冠珍护，双胞胎女儿，小儿子，半年前我换了这个奶粉，他们都更喜欢喝，晚上出去玩，回家，就跟我要牛奶，喝完都说，我爱牛奶，家里面3个孩子在喝，双十一活动，买了好多，希望活动常有，3个喝，喝得很快，期待双十二活动，送的玩具也很喜欢
8,"营养配方：营养丰富，吃着放心
消化吸收：宝宝吃了吸收不是很好
溶解性：：很好，冲着很方便"
9,已验证，奶粉完全正品，跟之前在店里买的一样，还可以积分，物流更是给力，在这个疫情特殊时期，京东是最让人放心的，质量有保证，关键是还能保证这么快送达保证宝宝的口粮，太不容易了，必须赞赞赞赞赞赞！这些都是这段时间和老公从京东买的奶粉，太壮观了哈哈
10,听朋友介绍的国产里不错的一款奶粉  之前一直喝美素佳儿  感觉喝到2段感觉特别甜  索性就给宝宝换了这款伊利的  口感很好 不是很甜 宝宝很快就适应了  而且特别容易溶解  以后就认定这款奶粉了  还会继续回购
1,消化吸收：宝宝喝了一段时间，消化很好，也没因为换奶粉出现不舒服，以后就选这款了
2,伊利自己品牌退出的奶粉！我还看过那个节目，叫做妻子的浪漫旅行！有谢娜，章子怡，汪峰，宝贝儿，还有几个忘了，很好看！她们还去了金领冠的奶源地，在新西兰那里，看着天好蓝啊！超出的奶粉也就好，直供国内，又赶上伊利的品牌日，真的真的超级实惠啊！一年都赶不上这么便宜！太高兴了！还有米兔和豆浆机！
3,好评献上！金领冠奶粉好评！京东好评！已经在京东无数次的购买金领冠奶粉了。宝宝已经喝了一年半金领冠奶粉了，质量杠杠的，宝宝也挺爱喝的，不得不说大品牌就是值得信赖。绿色健康，营养，易消化易吸收。喝完还会再次购买的。
4,大宝、二宝、三宝都喝这个金领冠珍护奶粉，一直很信赖伊利奶粉品牌，口味有点偏甜一点，其它都很好，宝宝也爱喝这个品牌的奶粉。溶解性很好，吃了大便不干不上火，消化吸收很不错。一直以来用京东自营买的东西，购物正品有保障，物流快又送到家门口，服务态度好，会一直支持购买的。
5,在这特殊时期京东还一直坚守，为快递小哥们点赞?。包装的很好，奶粉没有磕碰，最满意的是日期非常新鲜，扫码验证都是正品。淡淡的奶香味，宝宝爱喝，里面还添加了增强抵抗力、肠道益生菌、防便秘物质，宝宝喝着也挺长肉。这次下单还赠了一箱安慕希，日期也是很新，谢谢！
6,六年前生我儿子时候，因为奶水不够，就给儿子喝的伊利金领冠，当然当时还没有珍护，因为我觉得伊利奶粉是国产的，而且是大厂家，质量肯定保证，我就一直给儿子喝的金领冠，从一段，二段，三段，一直到现在儿子六岁了，我还给他买的伊利的学生营养奶粉，现在家里添了二宝，闺女刚出生奶水还没下来，只能又要添加奶粉，现在奶粉品牌太多了，最终我还是选择了伊利，因为给儿子喝过，有保证，现在新出了金领冠珍护，价钱虽然比以前的金领冠贵点，但是里面营养成分又多了很多，而且在京东商城买经常会有秒杀价，非常划算，会一直回购的，支持国产伊利，相信伊利品牌。
7,超级实惠的一次购物哦，外赠小罐装的方便携带，还有一听舒化奶，一听酸奶。味道超级好，宝宝们相当喜欢！之前一直在店里买，优惠太少，活动也不给力，这次网购让我很欢喜，还没开盖，原来的剩下一天的量了，喝了新的会追评哦！
8,"营养配方：还不错
消化吸收：宝宝能接受
清火功效：不会上火
溶解性：水温正常不会不溶解
宝宝一岁以后一直喝的奶粉，没什么不良反应，宝宝也爱喝，略甜，之前都买的进口，觉得还是给孩子吃点国产的，也很安全，优惠活动的时候很划算！希望是个值得信赖的品牌"
9,"清火功效：给力
营养配方：很好
消化吸收：宝宝吸收很好
溶解性：特好"
10,我们家宝一直是纯母乳 九月份想给她断奶 一直都不知道要选择什么奶粉 亲戚家小孩喝的这个 说很不错 把店铺推荐给了我 买了一罐给宝宝试试 姐妹俩一起喝 大宝说非常好喝 二宝喝其它奶粉都不 这个竟然喝 需要的可以下单给宝贝们试试
1,"正品验证：官方旗舰店买的肯定不是假货，相信京东的品质
营养配方：这款奶粉营养配方各方面都很均衡非常好
消化吸收：宝宝容易消化吸收，没有不良反应
清火功效：喝了不上火，便便也很正常
溶解性：溶解性也很好，挂壁也均匀
其他特色：线上产品和线下产品质量一样，没有差异，而且有优惠还能便宜点！支持国产奶粉"
